Category,Price,ImageUrl,Address,Description,Detail Url
Commerciale seulement,1 600 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D27FC259DDDDDDDDDDD&t=pi&w=320&h=240&sm=c,"8986, boulevard Maurice-Duplessis, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Quartier Rivière-des-Prairies",Locale situé au rdc avec Plafond de 10 pieds. Situer sur la grosse artère - Maurice-Duplessis. Grande visibilite pour votre commerce. Enorme fenetre pour une Exposition maximale. Locale de 16 x 46 pieds. Concept ouvert et peut subdiviser pour vos besoins. Salle de bains dans le locale + piece ferme. Stationement disponible a l'arriere.,https://www.centris.ca/fr/local-commercial~a-louer~montreal-riviere-des-prairies-pointe-aux-trembles/23885702?view=Summary
Commerciale et bureaux,900 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DC118EA1DDDDDDDDDDB&t=pi&w=320&h=240&sm=c,"5246, boulevard Saint-Laurent, Montréal (Le Plateau-Mont-Royal), Quartier Mile-End","Bureaux à louer et ou à partager dans l'espace commercial de 2400 p.c. du collectif : Les Ateliers du Mile-end. Magnifique et lumineux, cet espace de travail rénové et souvent qualifié de secret bien gardé calme et paisible au coeur de Montréal se situé au 5246 Boul. St-Laurent, près de Fairmont et du métro Laurier.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-le-plateau-mont-royal/10681744?view=Summary
Bureaux seulement,"14,50 $",https://mspublic.centris.ca/media.ashx?id=ADDD250D22FBBB6DDDDDDDDDDC&t=pi&w=320&h=240&sm=c,"9250, boulevard de l'Acadie, local 335-350, Montréal (Ahuntsic-Cartierville), Quartier Nouveau Bordeaux",,https://www.centris.ca/fr/batisse-commerciale~a-louer~montreal-ahuntsic-cartierville/19619581?view=Summary
Commerciale seulement,15 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCA99A72DDDDDDDDDD0&t=pi&w=320&h=240&sm=c,"13670, Rue Sherbrooke Est, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Quartier Pointe-aux-Trembles","Occupation immédiate. Local en façade de la rue Sherbrooke, situé dans un petit centre commercial de quartier, bien achalandé et entouré de bâtiments de grandes densités. Une excellente opportunité pour démarrer en affaires. Les autres commerces sont: Dépanneur Couche-Tard avec station service, atelier de couture, salon de coiffure, salon de beauté pose d'ongles manicure et pédicure, un restaurant type familial, un bureau de change et un petit marché d'alimentation.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-riviere-des-prairies-pointe-aux-trembles/21971130?view=Summary
Commerciale et bureaux,"13,50 $",https://mspublic.centris.ca/media.ashx?id=ADDD250DCA58702DDDDDDDDDDD&t=pi&w=320&h=240&sm=c,"7250, Rue Clark, local 001, Montréal (Villeray/Saint-Michel/Parc-Extension), Quartier Villeray","Magnifique local de 2000 pc, entièrement NEUF, niveau Rez-de-jardin, près du métro Castelnau et du parc Jarry. Idéal pour école de Yoga, entreposage, etc",https://www.centris.ca/fr/local-commercial~a-louer~montreal-villeray-saint-michel-parc-extension/13663928?view=Summary
Commerciale seulement,25 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DC13D4C9DDDDDDDDDD4&t=pi&w=320&h=240&sm=c,"2290, Rue Ontario Est, Montréal (Ville-Marie), Quartier Centre",Très grand local de 3800 pi2 avec plafond très haut bien fenestre prêt du métro. Pour tout usage. Visite 24h.,https://www.centris.ca/fr/local-commercial~a-louer~montreal-ville-marie/23542052?view=Summary
Bureaux seulement,14 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D2ECB3B2DDDDDDDDDDC&t=pi&w=320&h=240&sm=c,"7790, Chemin de la Côte-de-Liesse, Montréal (Saint-Laurent), Quartier Saint-Laurent Ouest","Cette propriété offre à un locataire potentiel la possibilité de faire construire son plan d'étage idéal en fonction de ses besoins uniques. Le bâtiment se présente comme un espace idéal pour une multitude d'utilisateurs. Une entreprise pourrait occuper les deux étages entiers, un seul étage ou aussi peu qu'une suite de 2 200 pieds carrés.",https://www.centris.ca/fr/batisse-commerciale~a-louer~montreal-saint-laurent/13309326?view=Summary
Commerciale et bureaux,32 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCA3667DDDDDDDDDDDA&t=pi&w=320&h=240&sm=c,"3000, boulevard René-Lévesque, Montréal (Verdun/Île-des-Soeurs), Quartier Île-des-Soeurs","32,00 $ / pi. ca. BRUT. Bureau 340 est divisible. Immeuble à bureaux prestigieux situé au coeur de l'Île des Soeurs. Bureaux rénovés offrant une lumière naturelle abondante et des vues incroyables sur le centre-ville de Montréal. À proximité de la station REM de l'Île-des-Soeurs, de nombreuses lignes d'autobus et des grands axes routiers.",https://www.centris.ca/fr/batisse-commerciale~a-louer~montreal-verdun-ile-des-soeurs/15381656?view=Summary
Commerciale seulement,3 000 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCA9407DDDDDDDDDDDF&t=pi&w=320&h=240&sm=c,"4965 - 4975, Rue De Sorel, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Quartier Côte-des-Neiges","Parfait pour un garage méchanique! 4965 de Sorel 1,700 pi.ca. pour 3,000 $ Brut par mois avec 3 Portes garage niveau sol, 4975 de Sorel 2,050 pi.ca. pour 4,500 $ Brut par moi avec 4 Portes garage niveau sol, Située en plein coeur de la partie commerciale de la ville de Mont-Royal, 3 garages automobiles complets, Plusieurs place de stationnement.",https://www.centris.ca/fr/batisse-commerciale~a-louer~montreal-cote-des-neiges-notre-dame-de-grace/13215102?view=Summary
Commerciale et bureaux,"12,50 $",https://mspublic.centris.ca/media.ashx?id=ADDD250DC2791D4DDDDDDDDDDD&t=pi&w=320&h=240&sm=c,"5881 - 5889, Chemin de la Côte-des-Neiges, local 304, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Quartier Côte-des-Neiges","Espace de bureau à louer de 844 pieds carrés dans un immeuble médical de 6 étages occupé par des médecins spécialistes, des laboratoires Clark's et des cabinets d'avocats. Veuillez ajouter 18 $/pi2. pi pour les taxes municipales et les dépenses d'exploitation après le loyer de base.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-cote-des-neiges-notre-dame-de-grace/22672099?view=Summary
Commerciale seulement,30 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCAF8EADDDDDDDDDDDD&t=pi&w=320&h=240&sm=c,"7604, Rue Saint-Hubert, Montréal (Villeray/Saint-Michel/Parc-Extension), Quartier Villeray","Excellent emplacement sur la rue St-Hubert dans le secteur dynamique et en plein essor de Villeray. Espace commercial au rez-de-chaussée d'environ 2 100 pieds carrés. Espace de style loft avec hauts plafonds exposés, plancher de bois et façade de fenêtre lumineuse. Sous-sol complet disponible et porte d'accès à l'arrière du bâtiment pour l'expédition. Idéal pour de nombreux usages commerciaux. Le taux de location est de 30,00 $ net par pied carré par an et le locataire paie sa part proportionnelle des impôts fonciers et du coût de la consommation d'énergie dans les locaux.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-villeray-saint-michel-parc-extension/14046564?view=Summary
Industrielle et bureaux,10 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DC132BE4DDDDDDDDDDA&t=pi&w=320&h=240&sm=c,"9100, Rue Elmslie, Montréal (LaSalle)","RARE opportunité de louer une propriété industrielle détaché stratégiquement située sur l'île de Montréal avec entreposage extérieur permis. Idéal pour les entreprises de fabrication et de construction. Aussi option d'achat de la propriété, référez-vous à centris #13906712.",https://www.centris.ca/fr/batisse-industrielle~a-louer~montreal-lasalle/11416448?view=Summary
Commerciale et bureaux,"17,50 $",https://mspublic.centris.ca/media.ashx?id=ADDD250DCC0358ADDDDDDDDDD4&t=pi&w=320&h=240&sm=c,"1300, Rue de Louvain Ouest, Montréal (Ahuntsic-Cartierville), Quartier Nouveau Bordeaux","Espaces de bureaux entièrement rénovés, situés au deuxième étage d'un immeuble à vocation commerciale! Vous aurez le deuxième étage que pour votre entreprise! Plusieurs espaces de bureaux fermés, une salle de conférence, un grand local permettant de faire de l'entreposage et même une cafétéria ou salon pour vos employés! Avec un quai de chargement et un convoyeur mécanique jusqu'au deuxième, recevoir vos commandes ne sera plus un souci. Avec sa localisation idéale, vous serez facile d'accès pour vos clients. Bienvenue dans vos nouveaux locaux.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-ahuntsic-cartierville/21960613?view=Summary
Commerciale et bureaux,33 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCE8F3E6DDDDDDDDDDE&t=pi&w=320&h=240&sm=c,"5343, Rue Ferrier, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Quartier Côte-des-Neiges","Opportunité fantastique de sécuriser un espace commercial à haute visitabilité sur la rue Ferrier coin Décarie. Offrant +/- 1870 pieds carrés d'espace commercial ou bureau incluant une aire commune avec accès au quai de chargement. Accès facile à l'autoroute 40, l'autoroute 15 et le boulevard Décarie,",https://www.centris.ca/fr/local-commercial~a-louer~montreal-cote-des-neiges-notre-dame-de-grace/22248365?view=Summary
Commerciale et bureaux,12 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCEC4ED7DDDDDDDDDD4&t=pi&w=320&h=240&sm=c,"2165A, Avenue Madison, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Quartier Notre-Dame-de-Grâce","Superbe espace commercial de style industriel d'approximativement 10 000pc stratégiquement situé dans le quartier de Notre-Dame-de-Grâce à deux pas du centre Universitaire de santé McGill (Glen) et de la station de metro Vendôme. À seulement 12$/pc par année , profitez d'un espace avec un accès à un quai de chargement et d'un monte-charge. Le propriétaire est flexible avec le nombre d'espace qui peut être loué dans la bâtisse avec un total de 10 000 pieds carrés au deuxième étage ui peut être subdivisé. Prix très compétitif pour le secteur!",https://www.centris.ca/fr/local-commercial~a-louer~montreal-cote-des-neiges-notre-dame-de-grace/26369753?view=Summary
Industrielle et bureaux,3 000 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCA945ACDDDDDDDDDDC&t=pi&w=320&h=240&sm=c,"9595, Rue Clément, Montréal (LaSalle)",Espace de bureau/entrepôt et Garage à louer à LaSalle près des autoroutes principales. Bâtiment entièrement rénové en 2012. Utilisation industrielle 1000pc d'espace de Garage et 1000pc d'espace de bureau (4bureau avec 1 cuisine). Disponible à partir du 1er février pour une location de 3 ans minimum.Espace de bureau/entrepôt et Garage à louer à LaSalle près des autoroutes principales. Bâtiment entièrement rénové en 2012. Utilisation commerciale et/ou industrielle possible. 1000pc d'espace de Garage et 1000pc d'espace de bureau (4bureau avec 1 cuisine). Voir ADDENDA,https://www.centris.ca/fr/batisse-industrielle~a-louer~montreal-lasalle/9057904?view=Summary
Commerciale et bureaux,2 250 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCAE7DD9DDDDDDDDDDE&t=pi&w=320&h=240&sm=c,"7, Rue du Centre-Commercial, Montréal (Pierrefonds-Roxboro), Quartier Roxboro","Espace commerciale a aire-ouvert. Hauts plafonds, belle fênestration, belle division. 2 salles de bains, balcon et système HVAC. Locale est en plein renovations actuellement. Enseigne permis en avant. Bel emplacement, près de tous les services, Boulevard Gouin, station REM et plus. Sous-sol disponible pour un loyer additionel soit pour des bureaux ou entreposage.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-pierrefonds-roxboro/16446529?view=Summary
Bureaux seulement,2 800 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCCD8293DDDDDDDDDDF&t=pi&w=320&h=240&sm=c,"89, boulevard Saint-Joseph Ouest, Montréal (Le Plateau-Mont-Royal), Quartier Mile-End","Localisation idéale, adjacent au Mile-End, à onze minutes de marche de la station de métro Laurier. Rez de chaussée commercial de 1700pc, anciennement un cabinet de dentiste. Peut accommoder d'autres professionnels de la santé également (Chiropraticien, ostéopathe, massothérapeute, esthétique, etc). Grand sous-sol pour rangement au besoin.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-le-plateau-mont-royal/25867332?view=Summary
Commerciale et bureaux,20 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D2BFE3C9DDDDDDDDDDD&t=pi&w=320&h=240&sm=c,"180, Rue Peel, local 333, Montréal (Le Sud-Ouest), Quartier Griffintown","Situé au Coeurdu Griffintown, à l'angle des rues Peel et Wellington. Planchers en béton, murs en briques, plafond en bois apparent et fenestration importante. Directement en face d'Adonis, SAQ, Dollarama, McDonalds, Tim Horton et autres. 12 minutes à pied de la station de métro Bonaventure et 5 minutes à pied de la future station REM à Griffintown",https://www.centris.ca/fr/local-commercial~a-louer~montreal-le-sud-ouest/25300907?view=Summary
Bureaux seulement,16 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D2A07B0ADDDDDDDDDDF&t=pi&w=320&h=240&sm=c,"6635 - 6675, Chemin de la Côte-des-Neiges, local 402, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Quartier Côte-des-Neiges","ESPACE POUR BUREAUX DE 1,000 À 17,500 PIEDS CARRÉS Immeuble de 40,000 pi2, 14 minute de marche-Station Plamondon (ligne orange) CVAC 24/7, avec contrôle, aires communes rénovés, ascenseur, accessibilité piétonnière. En face du PLAZA Côte-des-Neiges + Restaurants, dépanneur et boutiques à proximité",https://www.centris.ca/fr/batisse-commerciale~a-louer~montreal-cote-des-neiges-notre-dame-de-grace/14349874?view=Summary
,200 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DC2B64EEDDDDDDDDDD4&t=pi&w=320&h=240&sm=c,"1239S, Rue Drummond, Montréal (Ville-Marie), Quartier Mille Carré Doré",,https://www.centris.ca/fr/terrain~a-louer~montreal-ville-marie/16123214?view=Summary
Commerciale seulement,430 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D25EF5D6DDDDDDDDDDC&t=pi&w=320&h=240&sm=c,"1040, Rue Notre-Dame, local B, Montréal (Lachine), Quartier Est","Ce splendide local à louer dans un emplacement de choix est celui qu'il vous faut! Cet espace est idéal pour y aménager votre salon de beauté (Esthétique, tattoo, massage, physiothérapie) Il offre une belle visibilité dans un salon de coiffure très achalandé de Lachine Est et à quelques pas du bord de l'eau. Chaise en location pour coiffeuse/coiffeur disponible.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-lachine/26301995?view=Summary
Commerciale seulement,"12,99 $",https://mspublic.centris.ca/media.ashx?id=ADDD250DCAB06D6DDDDDDDDDD4&t=pi&w=320&h=240&sm=c,"10780 - 70786, Place Pascal-Gagnon, Montréal (Montréal-Nord)","Espace industriel de 2 880 pi2 avec 18 pieds de hauteur libre + Mezzanine de 1 375 pi2 aménagée en espace de bureau avec accueil, salle de réunion, cuisine et salle de bain. Emplacement stratégique. Secteur Montréal Nord à 14 minutes de marche du VIA Rail Montréal - Jonquire et du VIA Rail Montréal - Senneterre à l'arrêt Anjou (EXO)",https://www.centris.ca/fr/batisse-commerciale~a-louer~montreal-montreal-nord/14988660?view=Summary
Commerciale et bureaux,12 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D4C1C3BCDDDDDDDDDDA&t=pi&w=320&h=240&sm=c,"9150, Rue Meilleur, Montréal (Ahuntsic-Cartierville), Quartier Ahuntsic Ouest","Espace de bureau commercial à louer situé au coeur de chabnel, sur la rue Meilleur, Ahunstic.Facilement accessible aux transports, train, bus et autoroute.4 etage,vocation mixte, ascenseur1000 pieds carrés, $12 pc 1ieme et 3ieme etage.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-ahuntsic-cartierville/10529258?view=Summary
Commerciale seulement,1 500 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCA94375DDDDDDDDDD2&t=pi&w=320&h=240&sm=c,"6491, 40e Avenue, Montréal (Rosemont/La Petite-Patrie), Quartier Nouveau-Rosemont","Beau local à louer au 1er étage, avec piece centrale et 3 chambres autour. Disponible immédiatement. Plusieurs usages permis C4(1)A, dimensions approximatives de 1000sf, 1500$ plus taxes loyer de base plus loyer additionnel de 582$/mois taxes municipales. Stationnement facile à proximité, belle opportunité!",https://www.centris.ca/fr/local-commercial~a-louer~montreal-rosemont-la-petite-patrie/10657941?view=Summary
14 pc,250 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D25EA0CEDDDDDDDDDDC&t=pi&w=320&h=240&sm=c,"1239-S44, Rue Drummond, Montréal (Ville-Marie), Quartier Mille Carré Doré",,https://www.centris.ca/fr/terrain~a-louer~montreal-ville-marie/9297502?view=Summary
,250 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DCD448DEDDDDDDDDDD2&t=pi&w=320&h=240&sm=c,"1288H, Rue Saint-Antoine Ouest, Montréal (Ville-Marie), Quartier Centre","Les visites se font uniquement sur rendez-vous, au moins 24h à l'avance",https://www.centris.ca/fr/terrain~a-louer~montreal-ville-marie/10574706?view=Summary
Commerciale et bureaux,16 $,https://mspublic.centris.ca/media.ashx?id=ADDD250D296D918DDDDDDDDDD4&t=pi&w=320&h=240&sm=c,"8000, boulevard Décarie, local 460, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Quartier Côte-des-Neiges","Le loyer débutera à 16,00$ pc + tps/tvq, 1ère année & sera sujet à des augmentations annuelles. Taxes foncières (est. 2021) 8,23$ / pi. ca. et Frais d'opérations (2021) 4,97$ / pi. ca. et électricité 2,80$/pi.ca.",https://www.centris.ca/fr/local-commercial~a-louer~montreal-cote-des-neiges-notre-dame-de-grace/11264983?view=Summary
Bureaux seulement,750 $,https://mspublic.centris.ca/media.ashx?id=ADDD250DC2A02A9DDDDDDDDDDD&t=pi&w=320&h=240&sm=c,"10410, boulevard Gouin Ouest, Montréal (Pierrefonds-Roxboro), Quartier Roxboro",,https://www.centris.ca/fr/local-commercial~a-louer~montreal-pierrefonds-roxboro/16556219?view=Summary
