Page,Url,Image,Portion,Cooking Time,Title,Content,Ingredients,Recipe Yield
87,https://www.bucataras.ro/retete/snitel-de-praz-2027.html,https://www.bucataras.ro/uploads/modules/news/2027/656x440_snitel-de-praz-55599.jpg,-,60,Póréhagymás szelet,tejfölös és fokhagymás szósszal tálaljuk...,"póréhagyma
kukorica
só
olaj
a víz
törékeny","1) Ne dobja ki a levet, amelyben a bab főtt! Adjunk hozzá egy csésze főtt babot és zöldségeket, keverjük össze a levével, adjunk hozzá egy csésze borscsot és 2-3 apróra vágott paradicsomot, és forraljuk még 10 percig! finom leves vagy bableves lesz belőle!
2) A babborscshoz adhatunk füstölt rövid tarját vagy kaizert. Feltétlenül szórjunk a tetejére apróra vágott leusteánt!"
87,https://www.bucataras.ro/retete/ghiveci-de-toamna-2175.html,https://www.bucataras.ro/uploads/modules/news/2175/656x440_ghiveci-de-toamna-9051.jpg,4,120,Őszi edények,tejfölös és fokhagymás szósszal tálaljuk...,"1 fehér hagyma
1 vöröshagyma
3 padlizsán
500 g sült fánk
3 paradicsom
1 cukkini
1 sárgarépa
1 paszternák
2-3 evőkanál olívaolaj
1 csésze paradicsomlé
só, bors","1) Ne dobja ki a levet, amelyben a bab főtt! Adjunk hozzá egy csésze főtt babot és zöldségeket, keverjük össze a levével, adjunk hozzá egy csésze borscsot és 2-3 apróra vágott paradicsomot, és forraljuk még 10 percig! finom leves vagy bableves lesz belőle!
2) A babborscshoz adhatunk füstölt rövid tarját vagy kaizert. Feltétlenül szórjunk a tetejére apróra vágott leusteánt!"
87,https://www.bucataras.ro/retete/sfecla-aromata-umpluta-cu-fasole-telina-si-ananas-2236.html,https://www.bucataras.ro/uploads/modules/news/2236/656x440_sfecla-aromata-umpluta-cu-fasole-telina-si-ananas-9524.jpg,6,90,"Aromás babbal, zellerrel és ananásszal töltött cékla","Nagyon szeretem a céklát, de csak levesbe ettem. És úgy döntöttem, hogy kísérletezek vele. Szerintem 2 az 1-ben recept lett, mert jó a töltelék és független az édes fészkektől, amiben a sütőben aludt. Remélem tetszik ez a kulináris ""alkotás"" :)",--,"1) ha nem szeretné, hogy a tenyere piros legyen, használjon kesztyűt a cékla tisztítása és vágása során"
87,https://www.bucataras.ro/retete/mancare-rapida-de-post-cu-muguri-de-fasole-ardei-si-tofu-2322.html,https://www.bucataras.ro/uploads/modules/news/2322/656x440_mancare-rapida-de-post-cu-muguri-de-fasole-ardei-si-tofu-9924.jpg,-,15,"Gyors böjt babcsírával, paprikával és tofuval","Az itteni zöldségesnél találtam egy dobozt 2 féle friss babcsíra, borsó és lencse keverékével. És eszembe jutott, hogy valahol azt olvastam, hogy ezek a zöld bimbók nagyon táplálóak. A dobozon az állt, hogy rántást készítek, ezért elővettem a wokot, és elkészítettem azokat a zöldségekkel, amiket a ház körül volt, és egy kis tofu sajttal. Nagyon tetszett, ami kijött. Remélem nektek is tetszik :)","200 gramm mung babcsíra, borsó és lencse keveréke
1 piros ardel
egy zöld szardínia
egy zöldhagyma
egy paradicsom
150 gramm tofu sajt
olaj
szója szósz
egy teáskanál barna cukrot
bors
kakukkfű
petrezselyem
citrom (opcionális)","1) ha nem szeretné, hogy a tenyere piros legyen, használjon kesztyűt a cékla tisztítása és vágása során"
87,https://www.bucataras.ro/retete/prajitura-de-post-cu-mere-2339.html,https://www.bucataras.ro/uploads/modules/news/2339/656x440_prajitura-de-post-cu-mere-10034.jpg,-,60,Böjt sütemény almával,A receptet sok éve kaptam a nagynénémtől... nagyon jó sütemény még ha szegény is hozzávalókban...,"13 evőkanál olaj
13 evőkanál ásványvízzel
11 evőkanál cukor
Egy kanál sütőpor
vanília
Egy csipet só
Lisztet, amennyit tartalmaz
Körülbelül 1 kg alma
Egy csésze cukor (ha savanyú az alma, adhatunk még hozzá)
2-3 evőkanál olaj
Fahéj és dió","1) ha nem szeretné, hogy a tenyere piros legyen, használjon kesztyűt a cékla tisztítása és vágása során"
87,https://www.bucataras.ro/retete/crema-de-conopida-2395.html,https://www.bucataras.ro/uploads/modules/news/2395/656x440_crema-de-conopida-10208.jpg,-,30,Karfiol krém!,szuper jó.. a neten találtam a receptet.köszi Sabina!,"egy kis karfiol
fél csokor kaprot
100 gramm tejszín/joghurt
1 evőkanál olívaolaj
néhány darab fokhagyma","1) ha nem szeretné, hogy a tenyere piros legyen, használjon kesztyűt a cékla tisztítása és vágása során"
87,https://www.bucataras.ro/retete/mancare-de-gutui-2473.html,https://www.bucataras.ro/uploads/modules/news/2473/656x440_mancare-de-gutui-10530.jpg,3,60,Birs étel,"Dédnagymamám csinálta nekem kicsi koromban, finomság... Desszertnek eszem (nem szeretem az édes és sós kombinációját) de lehet csirkehúshoz, sertéshúshoz, marhahúshoz tálalni. steak...","500 g birs (4 közepes birs)
100 g cukor
50 g liszt
300 ml vizet
olaj","1) ha nem szeretné, hogy a tenyere piros legyen, használjon kesztyűt a cékla tisztítása és vágása során"
87,https://www.bucataras.ro/retete/supa-de-sfecla-cu-pierogi-umpluti-cu-varza-si-ciuperci-2508.html,https://www.bucataras.ro/uploads/modules/news/2508/656x440_supa-de-sfecla-cu-pierogi-umpluti-cu-varza-si-ciuperci-10676.jpg,4,90,Céklaleves káposztával és gombával töltött galuskával,"Néhány napja ettem ezt a levest, csakhogy bárányhúsból készült. Nem igazán vagyok bárányrajongó, ezért elkészítettem a leves vegetáriánus változatát, és a pierogit káposztával és gombával töltöttem. Nagyon jó lett! Remélem élvezed!","negyed kisebb friss káposzta
kb 5 nagy gomba
2 nagy cékla
kb 3-4 kis hagyma vagy 2 nagyobb
kb 4 gerezd fokhagyma
egy babérlevél
só
bors
4 csésze liszt
2 csésze forró víz
egy kanál olívaolajat
Egy kis sót","1) ha nem szeretné, hogy a tenyere piros legyen, használjon kesztyűt a cékla tisztítása és vágása során"
87,https://www.bucataras.ro/retete/salata-de-vinete-cu-rosii-2525.html,https://www.bucataras.ro/uploads/modules/news/2525/656x440_salata-de-vinete-cu-rosii-10737.jpg,2,30,Padlizsán saláta paradicsommal,"Ezt a salátát kifejezetten a férjemnek készítettem, aki ma elment a táplálkozási szakorvoshoz...","1 venna-
3 paradicsom
só
bors
2 evőkanál olívaolaj
1 evőkanál balzsamecet
1 gerezd fokhagyma
bazsalikom","1) ha nem szeretné, hogy a tenyere piros legyen, használjon kesztyűt a cékla tisztítása és vágása során"
87,https://www.bucataras.ro/retete/tarta-de-casa-cu-mere-de-post-2557.html,https://www.bucataras.ro/uploads/modules/news/2557/656x440_tarta-de-casa-cu-mere-de-post-10875.jpg,18,30,"Házi készítésű torta almával, nagyböjtre","A barátságos séf, Vladutz Neatzaból Razvannal és Danival eljött ma, hogy almás tortával támogassa a böjtölőket","1 kg liszt
3 kg alma
400-450 gr margarin
200 gr porcukor
200 gramm mazsola
200 gr dió
1 vanília esszencia
fahéj","1) ha nem szeretné, hogy a tenyere piros legyen, használjon kesztyűt a cékla tisztítása és vágása során"
87,https://www.bucataras.ro/retete/negresa-de-post-2564.html,https://www.bucataras.ro/uploads/modules/news/2564/656x440_negresa-de-post-10927.jpg,12,60,Post néger,"A barátságos séf, Vladutz Neatzaból Razvannal és Danival eljött ma, hogy almás tortával támogassa a böjtölőket","300 ml ásványvíz
200 g cukrot
250 ml olaj
50 g kakaó
400 g liszt
1 zacskó sütőpor
50 g dió
100 g gyümölcslekvár",1) használhatunk meggylekvárt is
87,https://www.bucataras.ro/retete/pate-de-masline-2576.html,https://www.bucataras.ro/uploads/modules/news/2576/656x440_pate-de-masline-10991.jpg,-,15,Olíva foltok,"Ina blogján (floridecires7) láttam ezt a receptet, és mindenképpen ki akartam próbálni, mert nagyon szeretem az olajbogyót. És amikor láttam, hogy avokádóval is van, tudtam, hogy krémes és egészséges lesz az eredmény. Az avokádó nagyon tápláló gyümölcs, gazdag káliumban, E-, K- és B-vitaminban, csökkenti a koleszterinszintet és ízletes is. Fokhagymával, citrommal vagy paradicsommal, de naranccsal vagy grapefruittal is jó. Általában egészen egyszerűen elkészítem, csak zúzott fokhagymával és sóval, és kenyérre kenem. De olajbogyóval is nagyon jó. Remélem nektek is tetszik!","egy jól érett avokádó
egy csésze kimagozott zöld olajbogyó
egy közepes hagyma vagy 2 kisebb
1 gerezd fokhagyma
só ízlés szerint
kakukkfű vagy Provence-i gyógynövények","1) ha nagyobb mennyiséget készítesz, vagy egyszerűen csak marad, akkor hűtőben, zárt üvegben nagyon jól eláll pár napig."
87,https://www.bucataras.ro/retete/paste-cu-ciuperci-si-soia-2623.html,https://www.bucataras.ro/uploads/modules/news/2623/656x440_paste-cu-ciuperci-si-soia-11163.jpg,4,60,Tészta gombával és szójával,"Ina blogján (floridecires7) láttam ezt a receptet, és mindenképpen ki akartam próbálni, mert nagyon szeretem az olajbogyót. És amikor láttam, hogy avokádóval is van, tudtam, hogy krémes és egészséges lesz az eredmény. Az avokádó nagyon tápláló gyümölcs, gazdag káliumban, E-, K- és B-vitaminban, csökkenti a koleszterinszintet és ízletes is. Fokhagymával, citrommal vagy paradicsommal, de naranccsal vagy grapefruittal is jó. Általában egészen egyszerűen elkészítem, csak zúzott fokhagymával és sóval, és kenyérre kenem. De olajbogyóval is nagyon jó. Remélem nektek is tetszik!","1 zacskó szójakocka
1 zacskó tészta
1 hagyma
2 zöldhagyma
1 sárgarépa
1 piros paprika
4 csiperke gomba
2 evőkanál paradicsompüré
2 evőkanál forró szósz
só, bors, paprika","1) ha nagyobb mennyiséget készítesz, vagy egyszerűen csak marad, akkor hűtőben, zárt üvegben nagyon jól eláll pár napig."
87,https://www.bucataras.ro/retete/sarmale-de-post-2644.html,https://www.bucataras.ro/uploads/modules/news/2644/656x440_sarmale-de-post-11244.jpg,4,120,Gyors kaja,"Ina blogján (floridecires7) láttam ezt a receptet, és mindenképpen ki akartam próbálni, mert nagyon szeretem az olajbogyót. És amikor láttam, hogy avokádóval is van, tudtam, hogy krémes és egészséges lesz az eredmény. Az avokádó nagyon tápláló gyümölcs, gazdag káliumban, E-, K- és B-vitaminban, csökkenti a koleszterinszintet és ízletes is. Fokhagymával, citrommal vagy paradicsommal, de naranccsal vagy grapefruittal is jó. Általában egészen egyszerűen elkészítem, csak zúzott fokhagymával és sóval, és kenyérre kenem. De olajbogyóval is nagyon jó. Remélem nektek is tetszik!","500 g friss gomba
2 hagyma
1 sárgarépa
1 csésze rizs
1 csésze paradicsomlé
olivaolaj
só, bors
lomb
savanyúkáposzta","1) ha nagyobb mennyiséget készítesz, vagy egyszerűen csak marad, akkor hűtőben, zárt üvegben nagyon jól eláll pár napig."
87,https://www.bucataras.ro/retete/tarta-de-cartofi-si-soia-2646.html,https://www.bucataras.ro/uploads/modules/news/2646/656x440_tarta-de-cartofi-si-soia-11247.jpg,-,90,Burgonya és szója torta,"Ina blogján (floridecires7) láttam ezt a receptet, és mindenképpen ki akartam próbálni, mert nagyon szeretem az olajbogyót. És amikor láttam, hogy avokádóval is van, tudtam, hogy krémes és egészséges lesz az eredmény. Az avokádó nagyon tápláló gyümölcs, gazdag káliumban, E-, K- és B-vitaminban, csökkenti a koleszterinszintet és ízletes is. Fokhagymával, citrommal vagy paradicsommal, de naranccsal vagy grapefruittal is jó. Általában egészen egyszerűen elkészítem, csak zúzott fokhagymával és sóval, és kenyérre kenem. De olajbogyóval is nagyon jó. Remélem nektek is tetszik!","1 kg burgonya
5 gerezd fokhagyma
egy hagyma
egy fánkot
fél csésze paradicsomlé
100 gr szójagranulátum
petrezselyem
törékeny
kapor
só
olaj
a víz
50 gr telemea (opcionális) vagy növényi sajt.","1) ha nagyobb mennyiséget készítesz, vagy egyszerűen csak marad, akkor hűtőben, zárt üvegben nagyon jól eláll pár napig."
87,https://www.bucataras.ro/retete/salata-de-post-2659.html,https://www.bucataras.ro/uploads/modules/news/2659/656x440_salata-de-post-11299.jpg,-,15,Nagyböjt saláta,"Ina blogján (floridecires7) láttam ezt a receptet, és mindenképpen ki akartam próbálni, mert nagyon szeretem az olajbogyót. És amikor láttam, hogy avokádóval is van, tudtam, hogy krémes és egészséges lesz az eredmény. Az avokádó nagyon tápláló gyümölcs, gazdag káliumban, E-, K- és B-vitaminban, csökkenti a koleszterinszintet és ízletes is. Fokhagymával, citrommal vagy paradicsommal, de naranccsal vagy grapefruittal is jó. Általában egészen egyszerűen elkészítem, csak zúzott fokhagymával és sóval, és kenyérre kenem. De olajbogyóval is nagyon jó. Remélem nektek is tetszik!","5 burgonya
1 nagy zöld uborka
1 üveg tojás nélküli majonéz
1 vöröshagyma
1 csokor zöld kapor
só
bors
édes Boya
150 gr olajbogyó","1) ha nagyobb mennyiséget készítesz, vagy egyszerűen csak marad, akkor hűtőben, zárt üvegben nagyon jól eláll pár napig."
87,https://www.bucataras.ro/retete/fasole-batuta-2673.html,https://www.bucataras.ro/uploads/modules/news/2673/656x440_fasole-batuta-11340.jpg,-,90,Felvert bab,"Ina blogján (floridecires7) láttam ezt a receptet, és mindenképpen ki akartam próbálni, mert nagyon szeretem az olajbogyót. És amikor láttam, hogy avokádóval is van, tudtam, hogy krémes és egészséges lesz az eredmény. Az avokádó nagyon tápláló gyümölcs, gazdag káliumban, E-, K- és B-vitaminban, csökkenti a koleszterinszintet és ízletes is. Fokhagymával, citrommal vagy paradicsommal, de naranccsal vagy grapefruittal is jó. Általában egészen egyszerűen elkészítem, csak zúzott fokhagymával és sóval, és kenyérre kenem. De olajbogyóval is nagyon jó. Remélem nektek is tetszik!","300 g bab
6 nagy hagyma
egy kis sárgarépa
egy kis zeller
egy kis fehérítő
egy kis hagyma
egy doboz húsleves (vagy 2 evőkanál)
100 ml olajat
6 gerezd zúzott fokhagyma","1) ha nagyobb mennyiséget készítesz, vagy egyszerűen csak marad, akkor hűtőben, zárt üvegben nagyon jól eláll pár napig."
87,https://www.bucataras.ro/retete/ratatouille-2687.html,https://www.bucataras.ro/uploads/modules/news/2687/656x440_ratatouille-11381.jpg,4,60,lecsó,"A gyomrom fogva próbálom megírni a receptet :) Szavakkal nem tudom leírni, hogy milyen illata van ennek az abszolút finom ételnek! Az illatok, ízek és színek őrülete, ki kell próbálnia! Nagyon egyszerű megtenni!","egy őzgerinc
egy cukkini
2 paradicsom
1 zöldpaprika
1 piros paprika
1 kis hagyma
1 gerezd fokhagyma (nagyobb)
1 csésze paradicsomlé
2 evőkanál olívaolaj
só
bors
rozmaring
bazsalikom
kakukkfű
száraz zöldhagyma","1) Jó, ha a zöldségek nagyjából egyforma méretűek, valójában egyforma átmérőjűek, hogy szépen elférjenek a serpenyőben."
87,https://www.bucataras.ro/retete/supa-de-rosii-cu-sos-tahini-2690.html,https://www.bucataras.ro/uploads/modules/news/2690/656x440_supa-de-rosii-cu-sos-tahini-11403.jpg,6,60,Paradicsomleves tahini szósszal,"Már az oldal olvasásakor jutott eszembe, hogy a paradicsomlevesbe tahini szószt tegyek, konkrétan Miha szezámról szóló cikkét a Fűszerek/Növények című lapban. És mondtam, hogy próbáld ki :) Nagyon tetszett a kombináció, és finomabb lett a klasszikus paradicsomleves.","1 kg paradicsom
1 sárgarépa
1 Ardel
egy petrezselyem gyökér
egy darab zeller
egy hagyma
körülbelül 3 evőkanál paradicsompép konzervből vagy húslevesből (opcionális)
zöldpetrezselyem (elhagyható)
tahini szósz","1) Jó, ha a zöldségek nagyjából egyforma méretűek, valójában egyforma átmérőjűek, hogy szépen elférjenek a serpenyőben."
87,https://www.bucataras.ro/retete/fasole-cu-usturoi-2747.html,https://www.bucataras.roNone,-,15,Bab fokhagymával,"Nincs is jobb, mint a bab fokhagymával :)","-
1 kg zöldbab
1 fej fokhagyma
néhány zöld szál
3 evőkanál olaj
3 evőkanál ecet
1 teáskanál cukor
ízlés szerint só, bors","1) Jó, ha a zöldségek nagyjából egyforma méretűek, valójában egyforma átmérőjűek, hogy szépen elférjenek a serpenyőben."
87,https://www.bucataras.ro/retete/iahnie-de-fasole-boabe-2748.html,https://www.bucataras.roNone,-,15,Babpörkölt,Jóság a hideg téli napokon...,"-
500 g fehér bab
2 kisebb hagyma
4 sárgarépa
3 paradicsom
fokhagyma
4 babérlevél
apróra vágott kapor
só bors
olaj","1) Jó, ha a zöldségek nagyjából egyforma méretűek, valójában egyforma átmérőjűek, hogy szépen elférjenek a serpenyőben."
87,https://www.bucataras.ro/retete/legume-la-cuptor-2749.html,https://www.bucataras.roNone,-,15,Sült zöldségek,"Vitaminokban gazdag, színes és ráadásul ízletes","-
egy doboz borsó,
2 sárgarépa,
-3 nagy friss gomba,-
1 nagy kaliforniai paprika, 1 póréhagyma, 2 burgonya, -
1 cukkini, -
olivaolaj,-
só,-
bors,-
törékeny,-
petrezselyem/kapor,","1) Jó, ha a zöldségek nagyjából egyforma méretűek, valójában egyforma átmérőjűek, hogy szépen elférjenek a serpenyőben."
87,https://www.bucataras.ro/retete/vinete-cu-rosii-2751.html,https://www.bucataras.roNone,-,15,Padlizsán paradicsommal,A tökéletes íz...,"-
1 kg padlizsán
750 g jól érett paradicsom vagy egy nagy konzerv (két kisebb) paradicsom húslevesben
10 gerezd fokhagyma
olaj a sütéshez
só
1-2 evőkanál cukor","1) Jó, ha a zöldségek nagyjából egyforma méretűek, valójában egyforma átmérőjűek, hogy szépen elférjenek a serpenyőben."
87,https://www.bucataras.ro/retete/mancare-de-soia-cu-masline-2752.html,https://www.bucataras.roNone,-,15,Szója étel olajbogyóval,Tálalhatjuk sima vagy natúr vagy burgonyapürével előételként.,"1 zacskó szójabab (nagy darabok)
50 g olaj-
200 g fekete olajbogyó
2 paradicsom
1 hagyma
só
bors
szárított bazsalikom
1 evőkanál húsleves","1) Jó, ha a zöldségek nagyjából egyforma méretűek, valójában egyforma átmérőjűek, hogy szépen elférjenek a serpenyőben."
